user_id,expenses (INR),vibe,reviews,instagram_photos,previous_destinations,favorite_activities
zcontreras,2883.32,Solo Travel,"I can't wait to return to eye-opening Puducherry. The boutiques were introspective Swimming here was a empowering experience Overall, it was a independent experience.",https://instagram.com/jonesheather/post/9787_store,"['Puducherry', 'Jaipur', 'Spiti Valley']","['Shopping', 'Swimming']"
robert60,3214.49,Adventure,Kerala exceeded my expectations in every action-packed way. Exploring here was a exhilarating experience The clubs were exhilarating It was a action-packed trip I'll never forget.,https://instagram.com/garciabrian/post/5521_party,"['Munnar', 'Jaipur', 'Kerala']","['Exploring', 'Nightlife', 'Fine Dining']"
msims,5219.03,Nightlife,I can't wait to return to lively Goa. The trails were lively The evening entertainment was pulsating It was a vibrant trip I'll never forget.,https://instagram.com/phughes/post/5452_club,"['Mumbai', 'Goa']","['Hiking', 'Nightlife', 'Swimming']"
justinlee,2289.47,Budget,"I can't wait to return to cost-effective Puducherry. Hiking here was a economical experience Overall, it was a affordable experience.",https://instagram.com/nicholas15/post/4062_thrill,['Puducherry'],"['Adventure', 'Hiking']"
millerronald,3559.49,Cultural,"The rich atmosphere of Mysore was unforgettable. The traditions were rich Overall, it was a traditional experience.",https://instagram.com/nharrison/post/5788_festival,"['Mysore', 'Udaipur', 'Agra']","['Luxury', 'Cultural', 'Backwaters']"
dylan63,2968.34,Adventure,"I had a thrilling time in Leh-Ladakh. The landscapes were exhilarating Overall, it was a unforgettable experience.",https://instagram.com/yhanna/post/3475_landscape,['Leh-Ladakh'],"['Photography', 'Relaxation']"
anthonyzachary,2699.5,Cultural,My visit to Varanasi was truly authentic. The attractions were traditional Camping here was a immersive experience I left feeling completely rich.,https://instagram.com/iandersen/post/5615_city,"['Agra', 'Varanasi']","['Exploring', 'Camping']"
whitekatherine,4990.98,Solo Travel,I had a eye-opening time in Mumbai. The waters were introspective The culture was independent I left feeling completely introspective.,https://instagram.com/hallemma/post/6130_street,"['Andaman and Nicobar Islands', 'Mumbai', 'Udaipur']","['Swimming', 'Cultural', 'Exploring']"
edwardsaaron,4467.01,Nightlife,"My visit to Delhi was truly lively. The traditions were pulsating Hiking here was a pulsating experience Overall, it was a pulsating experience.",https://instagram.com/jill00/post/4095_tradition,['Delhi'],"['Cultural', 'Hiking']"
nrice,3243.31,Adventure,My visit to Andaman and Nicobar Islands was truly thrilling. The clubs were exhilarating The boat rides were exhilarating It was a challenging trip I'll never forget.,https://instagram.com/gelliott/post/8349_tranquil,"['Varanasi', 'Andaman and Nicobar Islands', 'Manali']","['Nightlife', 'Backwaters']"
stephenjohnson,1232.01,Adventure,I can't wait to return to thrilling Rishikesh. The cultural experience was action-packed It was a challenging trip I'll never forget.,https://instagram.com/troy73/post/6245_bar,['Rishikesh'],"['Nature', 'Cultural', 'Camping', 'Nightlife']"
hnelson,2335.51,Beach,"The pristine atmosphere of Puducherry was unforgettable. The culture was picturesque Overall, it was a golden experience.",https://instagram.com/mburke/post/1666_beach,['Puducherry'],"['Luxury', 'Cultural', 'Swimming', 'Hiking']"
todd19,1918.02,Relaxation,"The peaceful atmosphere of Munnar was unforgettable. The waters were peaceful Overall, it was a calming experience.",https://instagram.com/wgoodman/post/2259_wildlife,['Munnar'],"['Nature', 'Swimming', 'Fine Dining']"
tpugh,1759.12,Beach,I can't wait to return to idyllic Puducherry. The cultural experience was idyllic I left feeling completely idyllic.,https://instagram.com/ejohnson/post/4125_thrill,['Puducherry'],"['Cultural', 'Adventure']"
craiggray,1733.82,Relaxation,"Munnar exceeded my expectations in every calming way. The attractions were rejuvenating Overall, it was a rejuvenating experience.",https://instagram.com/jasminewoods/post/7595_sea,['Munnar'],"['Exploring', 'Beach', 'Nature']"
hornejeremy,3979.47,Luxury,My visit to Mumbai was truly opulent. The traditions were opulent Shopping here was a opulent experience It was a refined trip I'll never forget.,https://instagram.com/andrewdavis/post/8962_store,"['Mumbai', 'Mysore']","['Cultural', 'Shopping', 'Swimming', 'Adventure']"
reginajohnston,3814.64,Solo Travel,The liberating atmosphere of Varanasi was unforgettable. Shopping here was a liberating experience I left feeling completely introspective.,https://instagram.com/khatfield/post/6351_mall,"['Jaipur', 'Delhi', 'Varanasi']","['Beach', 'Shopping']"
karenclark,3234.31,Solo Travel,I had a independent time in Jaipur. The boutiques were liberating I left feeling completely introspective.,https://instagram.com/rmcdonald/post/5351_landscape,['Jaipur'],"['Shopping', 'Relaxation', 'Photography', 'Skiing']"
rowejerry,3131.07,Luxury,I had a lavish time in Andaman and Nicobar Islands. It was a lavish trip I'll never forget.,https://instagram.com/grantboyd/post/1962_extreme,['Andaman and Nicobar Islands'],"['Adventure', 'Beach', 'Swimming']"
yromero,3782.22,Cultural,"My visit to Delhi was truly fascinating. The boutiques were rich The campsites were authentic Overall, it was a traditional experience.",https://instagram.com/watkinstimothy/post/6930_sale,"['Delhi', 'Jaipur']","['Shopping', 'Camping']"
jessica10,3542.65,Solo Travel,"My visit to Spiti Valley was truly liberating. The traditions were liberating Overall, it was a empowering experience.",https://instagram.com/fcruz/post/1139_premium,"['Delhi', 'Leh-Ladakh', 'Spiti Valley']","['Cultural', 'Nature', 'Luxury', 'Skiing']"
davidtimothy,2296.03,Adventure,My visit to Darjeeling was truly challenging. The clubs were action-packed The attractions were action-packed I left feeling completely action-packed.,https://instagram.com/michellethompson/post/9098_bar,['Darjeeling'],"['Nightlife', 'Exploring', 'Cultural']"
elizabethmiller,1897.16,Nature,I can't wait to return to lush Auli. The culture was lush The markets were untouched I left feeling completely breathtaking.,https://instagram.com/crystalcaldwell/post/8847_food,['Auli'],"['Cultural', 'Shopping', 'Fine Dining']"
david03,4002.33,Luxury,I can't wait to return to exclusive Jaipur. The markets were refined I left feeling completely lavish.,https://instagram.com/michealhamilton/post/1310_fauna,"['Jaipur', 'Mumbai']","['Shopping', 'Adventure', 'Hiking', 'Nature']"
reginanguyen,4701.73,Luxury,"The opulent atmosphere of Mumbai was unforgettable. Taking photos here was a exclusive experience Overall, it was a opulent experience.",https://instagram.com/martinezapril/post/5165_extreme,"['Jaipur', 'Mumbai']","['Photography', 'Adventure', 'Skiing', 'Shopping']"
mikesparks,1971.88,Nightlife,My visit to Spiti Valley was truly pulsating. Skiing here was a energetic experience It was a exciting trip I'll never forget.,https://instagram.com/sanderschristopher/post/6395_trail,"['Rishikesh', 'Spiti Valley']","['Skiing', 'Luxury', 'Hiking', 'Camping']"
wallspatricia,3276.81,Budget,The value-for-money atmosphere of Varanasi was unforgettable. The slopes were cost-effective Dining here was a affordable experience It was a affordable trip I'll never forget.,https://instagram.com/william67/post/1914_chef,"['Kerala', 'Delhi', 'Varanasi']","['Skiing', 'Fine Dining']"
shawtina,2455.96,Budget,I had a cost-effective time in Varanasi. Swimming here was a economical experience The cultural experience was budget-friendly I left feeling completely economical.,https://instagram.com/saunderschristine/post/4443_exclusive,['Varanasi'],"['Swimming', 'Cultural', 'Luxury']"
arodriguez,2577.45,Adventure,I can't wait to return to thrilling Spiti Valley. The landscapes were exhilarating I left feeling completely action-packed.,https://instagram.com/gregory21/post/2087_photo,"['Spiti Valley', 'Auli', 'Leh-Ladakh']","['Nature', 'Photography']"
vsummers,2704.95,Nature,My visit to Andaman and Nicobar Islands was truly breathtaking. The landscapes were majestic Exploring here was a untouched experience It was a awe-inspiring trip I'll never forget.,https://instagram.com/robin93/post/4412_pool,"['Andaman and Nicobar Islands', 'Spiti Valley']","['Photography', 'Exploring', 'Fine Dining', 'Swimming']"
tanthony,3141.6,Solo Travel,I had a introspective time in Agra. The beaches were liberating The campsites were eye-opening I left feeling completely eye-opening.,https://instagram.com/robertbaker/post/5364_beach,"['Jaipur', 'Auli', 'Agra']","['Swimming', 'Camping', 'Beach', 'Shopping']"
cruzjason,2417.08,Budget,I can't wait to return to affordable Varanasi. The backwaters were value-for-money Skiing here was a value-for-money experience I left feeling completely affordable.,https://instagram.com/jessica28/post/1504_festival,['Varanasi'],"['Backwaters', 'Skiing', 'Photography', 'Cultural']"
cpeterson,4159.55,Budget,The cost-effective atmosphere of Mumbai was unforgettable. I left feeling completely value-for-money.,https://instagram.com/lshaw/post/7001_extreme,"['Mumbai', 'Mysore', 'Darjeeling']","['Beach', 'Adventure', 'Fine Dining', 'Camping']"
herrerathomas,3260.21,Solo Travel,Mysore exceeded my expectations in every liberating way. Camping here was a liberating experience I left feeling completely empowering.,https://instagram.com/monicakim/post/1536_forest,"['Mysore', 'Jaipur', 'Puducherry']","['Nature', 'Camping', 'Skiing']"
anita92,3647.66,Beach,My visit to Goa was truly picturesque. Skiing here was a serene experience Swimming here was a serene experience It was a golden trip I'll never forget.,https://instagram.com/blackdustin/post/7536_snow,"['Goa', 'Andaman and Nicobar Islands']","['Skiing', 'Swimming', 'Backwaters']"
misty86,1932.29,Nature,Munnar exceeded my expectations in every untouched way. The scenery was lush It was a untouched trip I'll never forget.,https://instagram.com/paulhunter/post/9005_pool,['Munnar'],"['Photography', 'Adventure', 'Swimming']"
parkerdiane,2737.21,Adventure,I had a exhilarating time in Leh-Ladakh. Exploring here was a thrilling experience I left feeling completely unforgettable.,https://instagram.com/hintonbarbara/post/7062_elegant,"['Leh-Ladakh', 'Auli']","['Exploring', 'Adventure', 'Luxury']"
barbarawilliams,5187.83,Nightlife,"Mumbai exceeded my expectations in every vibrant way. The nightlife was vibrant Overall, it was a lively experience.",https://instagram.com/kevin44/post/1406_retreat,"['Mumbai', 'Goa']","['Nightlife', 'Adventure', 'Beach', 'Relaxation']"
charles53,3012.46,Nightlife,"I can't wait to return to energetic Goa. Exploring here was a vibrant experience Overall, it was a pulsating experience.",https://instagram.com/ralphrussell/post/5999_scenery,['Goa'],"['Beach', 'Exploring', 'Nature', 'Hiking']"
maryjensen,4364.2,Cultural,My visit to Udaipur was truly fascinating. The culture was rich I left feeling completely fascinating.,https://instagram.com/terrycarol/post/4818_expedition,['Udaipur'],"['Cultural', 'Adventure', 'Backwaters', 'Luxury']"
christian72,1771.13,Nature,"I had a majestic time in Auli. The beaches were lush Overall, it was a breathtaking experience.",https://instagram.com/traviskirk/post/1418_thrill,"['Leh-Ladakh', 'Auli', 'Rishikesh']","['Swimming', 'Adventure']"
banksjacob,2914.19,Beach,"The idyllic atmosphere of Goa was unforgettable. Taking photos here was a picturesque experience The attractions were pristine Overall, it was a picturesque experience.",https://instagram.com/msanchez/post/6915_music,['Goa'],"['Photography', 'Exploring', 'Nightlife']"
michaelleon,1889.16,Budget,"I had a budget-friendly time in Manali. The evening entertainment was affordable The boutiques were budget-friendly Overall, it was a economical experience.",https://instagram.com/robersonaustin/post/3485_mall,['Manali'],"['Nightlife', 'Shopping', 'Fine Dining']"
pamela17,3799.08,Solo Travel,My visit to Darjeeling was truly empowering. The boat rides were liberating I left feeling completely introspective.,https://instagram.com/parkerjohn/post/1980_adrenaline,"['Mumbai', 'Darjeeling']","['Backwaters', 'Adventure']"
troy03,2072.77,Luxury,"I can't wait to return to opulent Shimla. The snow conditions were exclusive Overall, it was a exclusive experience.",https://instagram.com/anna50/post/3876_tranquil,['Shimla'],"['Relaxation', 'Skiing', 'Nature', 'Backwaters']"
jennifer35,1895.94,Relaxation,My visit to Munnar was truly rejuvenating. Camping here was a calming experience Taking photos here was a rejuvenating experience It was a soothing trip I'll never forget.,https://instagram.com/cherylwhite/post/8548_waves,"['Munnar', 'Shimla']","['Camping', 'Photography', 'Swimming']"
kfry,5375.0,Luxury,The refined atmosphere of Mumbai was unforgettable. Swimming here was a exclusive experience The boutiques were lavish I left feeling completely indulgent.,https://instagram.com/randylopez/post/4056_food,"['Mumbai', 'Udaipur']","['Swimming', 'Shopping', 'Fine Dining', 'Luxury']"
ichandler,2277.23,Nature,I had a untouched time in Auli. Skiing here was a breathtaking experience The boutiques were untouched I left feeling completely majestic.,https://instagram.com/mirandawise/post/4636_slope,"['Rishikesh', 'Spiti Valley', 'Auli']","['Skiing', 'Shopping', 'Adventure', 'Beach']"
davisdevin,5096.1,Nightlife,The energetic atmosphere of Mumbai was unforgettable. The sights were pulsating The nightlife was vibrant I left feeling completely pulsating.,https://instagram.com/smithdonald/post/6267_club,"['Mumbai', 'Goa']","['Exploring', 'Nightlife', 'Nature']"
johnphillips,1864.14,Beach,"The golden atmosphere of Puducherry was unforgettable. The backwaters were pristine Overall, it was a idyllic experience.",https://instagram.com/katelyn79/post/5565_sea,['Puducherry'],"['Beach', 'Backwaters', 'Exploring', 'Fine Dining']"
joshua03,3324.31,Cultural,I had a immersive time in Udaipur. The sights were fascinating I left feeling completely traditional.,https://instagram.com/gibsonjean/post/3326_elegant,"['Udaipur', 'Agra']","['Exploring', 'Luxury']"
